source_row_id,dialect,original_text,normalized_text,reason
7909,MSA,يحلمون بالفوز بوجود حكم,يحلمون بالفوز بوجود حكم,too_short
7912,DIAL_EGY,"اصلى بدى "" اسكندر """,اصلي بدي اسكندر,too_short
7914,DIAL_EGY,عشان عنده ذوق,عشان عنده ذوق,too_short
7920,MSA,ممازحة من رمثاوي,ممازحه من رمثاوي,too_short
7922,MSA,بالتوفيق للانتر بمباراة,بالتوفيق للانتر بمباراه,too_short
7924,MSA,يا رياضه يا,يا رياضه يا,too_short
7929,MSA,اين,اين,too_short
7930,DIAL_LEV,بتحدى كل العالم الوحدات,بتحدي كل العالم الوحدات,too_short
7933,DIAL_GLF,هل راح يحتسب . .,هل راح يحتسب,too_short
7935,MSA,فهذه هى اخلاق,فهذه هي اخلاق,too_short
7939,MSA,انشر يا,انشر يا,too_short
7941,MSA,والله يرحمهم,والله يرحمهم,too_short
7945,MSA,عجبا ! !,عجبا,too_short
7946,MSA,نعم الجزائر احق بي,نعم الجزاير احق بي,too_short
7950,MSA,واهدافنا سامية,واهدافنا ساميه,too_short
7954,MSA,بالتوفيق يا ابو,بالتوفيق يا ابو,too_short
7958,MSA,قول ابن مسعود الآتي,قول ابن مسعود الاتي,too_short
7960,DIAL_GLF,ودام عزك يابو,ودام عزك يابو,too_short
7961,DIAL_LEV,لعل و عسى نقدر,لعل و عسي نقدر,too_short
7967,MSA,من صميم قلبي ديشليار,من صميم قلبي ديشليار,too_short
7970,MSA,الحب والعطف قد أتمه .,الحب والعطف قد اتمه,too_short
7971,MSA,بصراحة أحلى ما في,بصراحه احلي ما في,too_short
7972,MSA,ايران تصنع قنابل,ايران تصنع قنابل,too_short
7975,MSA,,,empty_after_normalization
7978,MSA,تداول > رد في صفحة,تداول رد في صفحه,too_short
7980,MSA,بالتوفيق,بالتوفيق,too_short
7981,DIAL_GLF,مدرب كوره,مدرب كوره,too_short
7982,MSA,"الف مبروك , ,",الف مبروك,too_short
7985,DIAL_GLF,كل شى يجوز,كل شي يجوز,too_short
8002,MSA,أمتدحها الله ومجدها,امتدحها الله ومجدها,too_short
8005,MSA,مبروك لمحبين النزوري . . !,مبروك لمحبين النزوري,too_short
8006,DIAL_GLF,عاشت,عاشت,too_short
8007,DIAL_EGY,مابقاش الا انتم,مابقاش الا انتم,too_short
8011,DIAL_EGY,,,empty_after_normalization
8013,MSA,والله يهدينا,والله يهدينا,too_short
8015,DIAL_LEV,خليهم يطلعو,خليهم يطلعو,too_short
8016,DIAL_GLF,روعه,روعه,too_short
8021,MSA,3 - توفير فرص متكافئة في وسائل الإعلام لجميع المرشحين,3 توفير فرص متكافيه في وسايل الاعلام لجميع المرشحين,exact_duplicate
8024,DIAL_GLF,عشان زوجته طالبته بشراء,عشان زوجته طالبته بشراء,too_short
8027,MSA,وسلامة الحياهروأنسان الكره الأرضيه . .,وسلامه الحياهروانسان الكره الارضيه,too_short
8029,MSA,أخي العزيز /,اخي العزيز,too_short
8033,DIAL_EGY,بالجذمه ينضرب و عال,بالجذمه ينضرب و عال,too_short
8034,DIAL_GLF,الله يهدي,الله يهدي,too_short
8037,DIAL_GLF,وخلينا نشوف ايش,وخلينا نشوف ايش,too_short
8041,MSA,الدول,الدول,too_short
8043,DIAL_GLF,أدعولي يا أخوان . .,ادعولي يا اخوان,too_short
8046,MSA,وانا على ذالك اتحدى,وانا علي ذالك اتحدي,too_short
8050,DIAL_GLF,لا تشكيلي,لا تشكيلي,too_short
8053,MSA,والحمدالله على,والحمدالله علي,too_short
8062,DIAL_GLF,لبيك يا,لبيك يا,too_short
8063,MSA,شي جدا,شي جدا,too_short
8064,DIAL_LEV,وحداتي يا,وحداتي يا,too_short
8071,MSA,ننتظر الجزء,ننتظر الجزء,too_short
8073,DIAL_LEV,الدرع لازم,الدرع لازم,too_short
8077,DIAL_EGY,الشعب عارف كويس,الشعب عارف كويس,too_short
8079,MSA,انا لآ أثق ولا ارى اكثرر من علم ابن بآز وابن عثيمين وابن جبرين في,انا لا اثق ولا اري اكثرر من علم ابن باز وابن عثيمين وابن جبرين في,exact_duplicate
8080,DIAL_GLF,ينكب,ينكب,too_short
8081,MSA,الهم اقظ الدين عن,الهم اقظ الدين عن,too_short
8094,MSA,أن أكون بين قوسين فذاك منتهى الكرم والإحترام من شخصك الكريم . ألبسك الله الصحه والعافيه . .,ان اكون بين قوسين فذاك منتهي الكرم والاحترام من شخصك الكريم البسك الله الصحه والعافيه,exact_duplicate
8095,MSA,الله يزيدهم اكثر,الله يزيدهم اكثر,too_short
8100,MSA,هذهو الهلال,هذهو الهلال,too_short
8101,MSA,يعطيك العافية و صباحك,يعطيك العافيه و صباحك,too_short
8105,MSA,حصل,حصل,too_short
8106,MSA,ذكريات لاتنسى يا شام,ذكريات لاتنسي يا شام,too_short
8107,DIAL_GLF,زمان,زمان,too_short
8109,DIAL_EGY,ومشاريع,ومشاريع,too_short
8111,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8112,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8113,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8114,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8115,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8116,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8117,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8118,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8119,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8120,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8121,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8122,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8123,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8124,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8125,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8126,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8127,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8128,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8129,MSA,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذرية,بارك الله لهما وبارك عليهما وجمع بينهما بخير ورزقهم الله الذريه,exact_duplicate
8130,DIAL_EGY,طبعا نجاحة مش محتاج,طبعا نجاحه مش محتاج,too_short
8137,MSA,قالوا صدقتَ وما نطقتَ,قالوا صدقت وما نطقت,too_short
8138,MSA,لا تعليق . . . ! !,لا تعليق,too_short
8144,MSA,رجل امن اكاديمي .,رجل امن اكاديمي,too_short
8147,MSA,بالتوفيق للزعيم في جميع,بالتوفيق للزعيم في جميع,too_short
8148,MSA,من سئي للاسوي,من سيي للاسوي,too_short
8151,DIAL_EGY,وبردو لأ يابرادعي مش,وبردو لا يابرادعي مش,too_short
8156,MSA,الله يوفقهم يارب ? ?,الله يوفقهم يارب,too_short
8157,DIAL_GLF,ليته يطبق هالقرار,ليته يطبق هالقرار,too_short
8169,MSA,مع احترامي وتقديري لوجهة,مع احترامي وتقديري لوجهه,too_short
8170,DIAL_GLF,عشان يشتغلون,عشان يشتغلون,too_short
8178,MSA,اللهم اجعلها امطار خير وبركة على,اللهم اجعلها امطار خير وبركه علي,exact_duplicate
8179,DIAL_EGY,وكداب من قال مصر,وكداب من قال مصر,too_short
8183,DIAL_EGY,وبقى عالة على ابوه الي عايز,وبقي عاله علي ابوه الي عايز,exact_duplicate
8187,DIAL_GLF,ياللي تتشيطرون على,ياللي تتشيطرون علي,too_short
8191,MSA,اسمحلي كاتب,اسمحلي كاتب,too_short
8194,DIAL_GLF,,,empty_after_normalization
8198,MSA,مازال البحث جاري بشأن نائب الشعب والمرشح الشعبي للرئاسة حمدين صباحي بعد تظاهرة امام مجلس الشعب والقبض علي كل من فيها كما تم القبض,مازال البحث جاري بشان نايب الشعب والمرشح الشعبي للرياسه حمدين صباحي بعد تظاهره امام مجلس الشعب والقبض علي كل من فيها كما تم القبض,exact_duplicate
8200,MSA,هي من زمان,هي من زمان,too_short
8201,MSA,الحمد الله على كل,الحمد الله علي كل,too_short
8203,MSA,لا يختلف إثنان عليك,لا يختلف اثنان عليك,too_short
8205,MSA,اليس بكم رجل رشيد,اليس بكم رجل رشيد,too_short
8208,MSA,الله يتقبلها بالرحمة ويصبر,الله يتقبلها بالرحمه ويصبر,too_short
8212,MSA,هذا التعليق الخامس,هذا التعليق الخامس,too_short
8218,MSA,للحروف ملامح وأصوات,للحروف ملامح واصوات,too_short
8222,DIAL_GLF,وش ذنبهم,وش ذنبهم,too_short
8223,DIAL_GLF,الله يطول,الله يطول,too_short
8224,MSA,والثانية لانهاية جميلة بدونها . . !,والثانيه لانهايه جميله بدونها,too_short
8229,MSA,ويح الغباء,ويح الغباء,too_short
8251,MSA,الجزيره,الجزيره,too_short
8253,DIAL_GLF,الله يجيب الخير,الله يجيب الخير,too_short
