id,original_text,masked_text,mask_spans_json
test_000241,تراب مصر الغالى وكفانا حروبا من أجل العروبة التى أعحزت مصر عن السير فى ركب,تراب [LOC_1] الغالى وكفانا حروبا من أجل العروبة التى أعحزت [LOC_1] عن السير فى ركب,"[{""start"": 5, ""end"": 8, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 55, ""end"": 58, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]"
test_000243,ما بيطاع صبح من دون فيروز . فيروز اشرقت الصبح الجديد,ما بيطاع صبح من دون [PERSON_1] . [PERSON_1] اشرقت الصبح الجديد,"[{""start"": 20, ""end"": 25, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فيروز"", ""mask_type"": ""PERSON""}, {""start"": 28, ""end"": 33, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فيروز"", ""mask_type"": ""PERSON""}]"
test_000244,ياريت كل الوزراء زي بدر كفاية اهمال و تسيب الاولاد عقولهم اصبحت,ياريت كل الوزراء زي [PERSON_1] كفاية اهمال و تسيب الاولاد عقولهم اصبحت,"[{""start"": 20, ""end"": 23, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""بدر"", ""mask_type"": ""PERSON""}]"
test_000246,انس يا هيفاء وهبي الاسطول وزدوري على ( كر ) اركبي عليه اريحلك يوصلم الى,انس يا [PERSON_1] [PERSON_2] الاسطول وزدوري على ( كر ) اركبي عليه اريحلك يوصلم الى,"[{""start"": 7, ""end"": 12, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""هيفاء"", ""mask_type"": ""PERSON""}, {""start"": 13, ""end"": 17, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""وهبي"", ""mask_type"": ""PERSON""}]"
test_000247,. . أبوخالد المعروف بسمو خلقه وطيب معدنه لله دره من رجل جمع المحبة مع الطيب والإنضباط جمع التواضع مع الكبرياء جمع بين الضدين في وسطية لا ينالها الا القليل ممن من الله عليهم بالحلم والتميزوالإبداع . وأدعو الله لكم بالتوفيق في مهامهكم الجديدة,. . [PERSON_1] المعروف بسمو خلقه وطيب معدنه لله دره من رجل جمع المحبة مع الطيب والإنضباط جمع التواضع مع الكبرياء جمع بين الضدين في وسطية لا ينالها الا القليل ممن من الله عليهم بالحلم والتميزوالإبداع . وأدعو الله لكم بالتوفيق في مهامهكم الجديدة,"[{""start"": 4, ""end"": 11, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""أبوخالد"", ""mask_type"": ""PERSON""}]"
test_000248,"ما فيه لهم بديل غير الأفلام كرتون , لكن الحمد لله القائمين على قناة المجد فهموها , و صمموا قناة خاصة لأطفالنا والحمد لله , ,","ما فيه لهم بديل غير الأفلام كرتون , لكن الحمد لله القائمين على [ORG_1] فهموها , و صمموا قناة خاصة لأطفالنا والحمد لله , ,","[{""start"": 63, ""end"": 73, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""قناة المجد"", ""mask_type"": ""ORG""}]"
test_000250,ملاعب الكره بدون جمهور الوحدات,ملاعب الكره بدون جمهور [ORG_1],"[{""start"": 23, ""end"": 30, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}]"
test_000251,"مرحبا د . الحجيلان , الحزن عند البدويات هو شيء آخر يختلف عن أحزان هذا الزمان ! ! ! كان الحزن هو تعبير عن الشرهه والحاجة والوزى والظلم الذي تتعرض له البدوية في حياتها وأنت أعرف الناس يادكتور بهالأشياء , الله يبعد عنك الأحزان , يوما سعيدا بإذن الله , تحياتي . . . ! !","مرحبا د . [PERSON_1] , الحزن عند البدويات هو شيء آخر يختلف عن أحزان هذا الزمان ! ! ! كان الحزن هو تعبير عن الشرهه والحاجة والوزى والظلم الذي تتعرض له البدوية في حياتها وأنت أعرف الناس يادكتور بهالأشياء , الله يبعد عنك الأحزان , يوما سعيدا بإذن الله , تحياتي . . . ! !","[{""start"": 10, ""end"": 18, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""الحجيلان"", ""mask_type"": ""PERSON""}]"
test_000257,إن طرد حارس الرمثا جاء,إن طرد حارس [ORG_1] جاء,"[{""start"": 12, ""end"": 18, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الرمثا"", ""mask_type"": ""ORG""}]"
test_000258,مورو مين ده اللى يقود هجومنا هو احنا ناقصينه والله احنا اتخنقنا من مورو واللى,[PERSON_1] مين ده اللى يقود هجومنا هو احنا ناقصينه والله احنا اتخنقنا من [PERSON_1] واللى,"[{""start"": 0, ""end"": 4, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""مورو"", ""mask_type"": ""PERSON""}, {""start"": 67, ""end"": 71, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""مورو"", ""mask_type"": ""PERSON""}]"
test_000259,يا رجال الامن ، يا عقلاء مصر ، ارجوكم تكونوا قدر المسئوليه ، الحاله العامه فى البلاد اصبحت اوشك على الانفجار ، دعونا نكون اكثر احتمالا و اكثر تعقل لان الامور قد تفلت من الايادى فلنذهب جميعا و تبقى مصر ، لا داعى للعبث بالنيران ، لا داعى لكل الاطراف ان تعبث ، لا للامن ولا لمدعى الشغب ، كل يوم يمر نخسر لا نكسب ، علينا ان نكون اصحاب مبدأ اننا كلنا فداء لمصر ، يمكن ان يكون هناك وقفات احتجاجيه لا تعطيل سير المارة ولا تتلف شئ مملوك لمصر او للاشخاص ، تعبير الصمت احيانا يكون ابلغ بيافطه تقول ما تهدف ، لكن انفعالات و تكسير او تهشيم هذا ما لا يقبله عقل عاقل ، دعونا اذا كنا نريد التغيير ، نكون اكثر تحضرا ممن لا يريد التغيير ، الامر اخطر بكثير من ان تعم الفوضى فى مصر كلها و تنشل المحالات و يضيع الامن والامان اكثر مما نشعر به ، هناك قليل من الامن نريد ان نحافظ,يا رجال الامن ، يا عقلاء [LOC_1] ، ارجوكم تكونوا قدر المسئوليه ، الحاله العامه فى البلاد اصبحت اوشك على الانفجار ، دعونا نكون اكثر احتمالا و اكثر تعقل لان الامور قد تفلت من الايادى فلنذهب جميعا و تبقى [LOC_1] ، لا داعى للعبث بالنيران ، لا داعى لكل الاطراف ان تعبث ، لا للامن ولا لمدعى الشغب ، كل يوم يمر نخسر لا نكسب ، علينا ان نكون اصحاب مبدأ اننا كلنا فداء ل[LOC_1] ، يمكن ان يكون هناك وقفات احتجاجيه لا تعطيل سير المارة ولا تتلف شئ مملوك ل[LOC_1] او للاشخاص ، تعبير الصمت احيانا يكون ابلغ بيافطه تقول ما تهدف ، لكن انفعالات و تكسير او تهشيم هذا ما لا يقبله عقل عاقل ، دعونا اذا كنا نريد التغيير ، نكون اكثر تحضرا ممن لا يريد التغيير ، الامر اخطر بكثير من ان تعم الفوضى فى [LOC_1] كلها و تنشل المحالات و يضيع الامن والامان اكثر مما نشعر به ، هناك قليل من الامن نريد ان نحافظ,"[{""start"": 25, ""end"": 28, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 197, ""end"": 200, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 352, ""end"": 355, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 430, ""end"": 433, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 659, ""end"": 662, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]"
test_000261,"9 / صفر ليش لا , الهلال","[NUM_1] / صفر ليش لا , [ORG_1]","[{""start"": 0, ""end"": 1, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""9"", ""mask_type"": ""NUM""}, {""start"": 17, ""end"": 23, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الهلال"", ""mask_type"": ""ORG""}]"
test_000262,لا أحسن خلي الناس الهايفة والجاهلة يتاحكموا في مصير 80 مليون ( جاهل فاسد ولا عالم فاسد ه ) وبعدين هم مين النواب الفلاحين والعمال انت شفتهم دي نسبه محسوبة على الفاضي ولا ليها وجود كلام على الورق بس حلاوة روح من روح زمان ايه رأيكم نخلي نسبة للفلاحين ونسبة للعمال ونسمة للموظفين القطاع العام ونسبة للقطاع ونسبة للمسلمين ونسبة للمسحين ونسبة للفشلين ونسبة للناجحين ونسبة للمرأة ونسبة لرجل ونسبة للعيال عشان امهم ماتزعلش جاتكم خيبة هي دي مصر ومصرين ولا تقسمة انت من هنا وانا من هناك اللي يخدم يخدم مصر وصالح البلد مش يكون راجل رايح فين رايح الماجلس جاي منين جاي من المجلس لا ياعم انا ماليش دعوة انا نايب عن الفلاح ماليش دعوة دي مشكلة ماتخصنيش . . . وبعدين تعليق اللي كاتب وبيقول انه على الكمبيوتروالتويتروالفيس بوك طيب ومالوا لما يكون قادر يتواصل مع الناس اللي ليها علاقة بالحاجات دي ولا خليه احسن وراء الجموسة يحلب فيها - والله ممكن تلاقي نصهم ما قرا الدستور ولا القانون ولا اي حاجة وداخلها بعصبية ولا قبلية شغل عائلات يعني ولا تبع الحزب واطي . . . تتلغي كل التقسيمات ومايجيش حد تبع كوتة أو نظام مفروض على الناس ويتم الأنتخاب حسب المناطق فقط وبدون اي تقسيمات او اتجاهات مفروضة على الناس وبلاش المسميات الرنانة والخايبة - عمال وفلاحين هو انتم خاليتم في مصر غير,لا أحسن خلي الناس الهايفة والجاهلة يتاحكموا في مصير [NUM_1] مليون ( جاهل فاسد ولا عالم فاسد ه ) وبعدين هم مين النواب الفلاحين والعمال انت شفتهم دي نسبه محسوبة على الفاضي ولا ليها وجود كلام على الورق بس حلاوة روح من روح زمان ايه رأيكم نخلي نسبة للفلاحين ونسبة للعمال ونسمة للموظفين القطاع العام ونسبة للقطاع ونسبة للمسلمين ونسبة للمسحين ونسبة للفشلين ونسبة للناجحين ونسبة للمرأة ونسبة لرجل ونسبة للعيال عشان امهم ماتزعلش جاتكم خيبة هي دي [LOC_1] ومصرين ولا تقسمة انت من هنا وانا من هناك اللي يخدم يخدم [LOC_1] وصالح البلد مش يكون راجل رايح فين رايح الماجلس جاي منين جاي من المجلس لا ياعم انا ماليش دعوة انا نايب عن الفلاح ماليش دعوة دي مشكلة ماتخصنيش . . . وبعدين تعليق اللي كاتب وبيقول انه على الكمبيوتروالتويتروالفيس بوك طيب ومالوا لما يكون قادر يتواصل مع الناس اللي ليها علاقة بالحاجات دي ولا خليه احسن وراء الجموسة يحلب فيها - والله ممكن تلاقي نصهم ما قرا الدستور ولا القانون ولا اي حاجة وداخلها بعصبية ولا قبلية شغل عائلات يعني ولا تبع الحزب واطي . . . تتلغي كل التقسيمات ومايجيش حد تبع كوتة أو نظام مفروض على الناس ويتم الأنتخاب حسب المناطق فقط وبدون اي تقسيمات او اتجاهات مفروضة على الناس وبلاش المسميات الرنانة والخايبة - عمال وفلاحين هو انتم خاليتم في [LOC_1] غير,"[{""start"": 52, ""end"": 54, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""80"", ""mask_type"": ""NUM""}, {""start"": 432, ""end"": 435, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 492, ""end"": 495, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 1147, ""end"": 1150, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]"
