id,example_id,dialect,split
train_003571,mt_dial_egy_8cb6e20c,DIAL_EGY,train
train_003572,mt_dial_egy_175ee3cf,DIAL_EGY,train
train_003573,mt_dial_egy_6f6b2fae,DIAL_EGY,train
train_003574,mt_dial_glf_78d50e80,DIAL_GLF,train
train_003577,mt_msa_2ea15cde,MSA,train
train_003578,mt_msa_bf2eb88d,MSA,train
train_003579,mt_dial_glf_19b21fd4,DIAL_GLF,train
train_003581,mt_dial_egy_d06153b3,DIAL_EGY,train
train_003584,mt_dial_egy_88d85851,DIAL_EGY,train
train_003588,mt_msa_ab9b9bdd,MSA,train
train_003591,mt_dial_glf_840c4f89,DIAL_GLF,train
train_003599,mt_msa_a4dc5c97,MSA,train
train_003601,mt_dial_lev_f55defc8,DIAL_LEV,train
train_003604,mt_dial_lev_5977ffb2,DIAL_LEV,train
train_003606,mt_dial_glf_2d0d2dac,DIAL_GLF,train
train_003609,mt_dial_glf_e0e906f7,DIAL_GLF,train
train_003611,mt_dial_egy_3f505bfe,DIAL_EGY,train
train_003612,mt_dial_lev_bf2ff0b9,DIAL_LEV,train
train_003615,mt_dial_egy_e4210862,DIAL_EGY,train
train_003616,mt_dial_lev_64845c42,DIAL_LEV,train
train_003618,mt_msa_bb8704a9,MSA,train
train_003619,mt_dial_glf_58f17fb4,DIAL_GLF,train
train_003620,mt_dial_egy_ecabf44a,DIAL_EGY,train
train_003622,mt_dial_lev_d7c43601,DIAL_LEV,train
train_003623,mt_dial_egy_80c3ec46,DIAL_EGY,train
train_003627,mt_dial_lev_14defeed,DIAL_LEV,train
train_003631,mt_dial_lev_8865dd9f,DIAL_LEV,train
train_003633,mt_msa_cedac11c,MSA,train
train_003641,mt_dial_egy_4869956f,DIAL_EGY,train
train_003642,mt_msa_d6d9dcde,MSA,train
train_003643,mt_msa_d0f62d25,MSA,train
train_003644,mt_dial_glf_a1dddcaa,DIAL_GLF,train
train_003645,mt_dial_lev_e353a13a,DIAL_LEV,train
train_003651,mt_dial_egy_d50357b7,DIAL_EGY,train
train_003654,mt_msa_44f663ff,MSA,train
train_003657,mt_dial_lev_57e4e498,DIAL_LEV,train
train_003660,mt_dial_egy_5cc47541,DIAL_EGY,train
train_003662,mt_msa_fa7efa8a,MSA,train
train_003665,mt_dial_egy_c025985b,DIAL_EGY,train
train_003669,mt_msa_4daa6732,MSA,train
train_003671,mt_dial_egy_451d84d5,DIAL_EGY,train
train_003672,mt_msa_a0936697,MSA,train
train_003673,mt_dial_egy_44fb64eb,DIAL_EGY,train
train_003674,mt_msa_53976146,MSA,train
train_003675,mt_dial_glf_8057fcc4,DIAL_GLF,train
train_003678,mt_dial_egy_cafab21f,DIAL_EGY,train
train_003680,mt_dial_glf_09fe8001,DIAL_GLF,train
train_003684,mt_dial_glf_a9582f83,DIAL_GLF,train
train_003688,mt_msa_ec4344e8,MSA,train
train_003689,mt_msa_2827ded0,MSA,train
train_003695,mt_dial_glf_e47cd534,DIAL_GLF,train
train_003698,mt_dial_egy_a4804307,DIAL_EGY,train
train_003699,mt_dial_lev_03bd6250,DIAL_LEV,train
train_003702,mt_dial_glf_b588ceb8,DIAL_GLF,train
train_003704,mt_msa_c0410c3e,MSA,train
train_003706,mt_dial_egy_3ba4df3b,DIAL_EGY,train
train_003709,mt_msa_bd5e6899,MSA,train
train_003710,mt_msa_89ec3b23,MSA,train
train_003711,mt_dial_lev_5c85c5d9,DIAL_LEV,train
train_003715,mt_dial_egy_1d69df85,DIAL_EGY,train
train_003718,mt_dial_egy_892d189c,DIAL_EGY,train
train_003720,mt_dial_lev_085b9391,DIAL_LEV,train
train_003726,mt_dial_lev_f5e15100,DIAL_LEV,train
train_003730,mt_msa_6b40f419,MSA,train
train_003733,mt_dial_egy_a92cbd32,DIAL_EGY,train
train_003736,mt_dial_lev_a97fe432,DIAL_LEV,train
train_003738,mt_dial_egy_0268b586,DIAL_EGY,train
train_003739,mt_dial_glf_3a3a9023,DIAL_GLF,train
train_003740,mt_dial_egy_bd6ed9b5,DIAL_EGY,train
train_003741,mt_msa_632b4585,MSA,train
train_003743,mt_msa_ebfff8e5,MSA,train
train_003748,mt_msa_d1053a23,MSA,train
train_003751,mt_msa_8bdb5182,MSA,train
train_003754,mt_dial_egy_f1fa7d1d,DIAL_EGY,train
train_003755,mt_dial_egy_d57a2c28,DIAL_EGY,train
train_003756,mt_dial_lev_16e54816,DIAL_LEV,train
train_003757,mt_dial_glf_237a8b61,DIAL_GLF,train
train_003758,mt_dial_egy_019348ad,DIAL_EGY,train
train_003762,mt_dial_glf_2c31fda9,DIAL_GLF,train
train_003763,mt_dial_egy_a7c87bb2,DIAL_EGY,train
train_003764,mt_dial_egy_145f9f46,DIAL_EGY,train
train_003766,mt_dial_egy_de72d5a4,DIAL_EGY,train
train_003770,mt_dial_egy_53769474,DIAL_EGY,train
train_003773,mt_msa_bc399336,MSA,train
train_003774,mt_dial_lev_3aa899d6,DIAL_LEV,train
train_003775,mt_dial_glf_0bd4837b,DIAL_GLF,train
train_003776,mt_dial_lev_40bbd11a,DIAL_LEV,train
train_003780,mt_dial_lev_fbe4049c,DIAL_LEV,train
train_003782,mt_dial_egy_3a8e68b9,DIAL_EGY,train
train_003784,mt_dial_glf_5038ce02,DIAL_GLF,train
train_003787,mt_msa_2abaa1e1,MSA,train
train_003788,mt_msa_bdde64fa,MSA,train
train_003791,mt_dial_lev_ef447ff2,DIAL_LEV,train
train_003792,mt_dial_lev_3c0990c6,DIAL_LEV,train
train_003793,mt_dial_egy_41a518ee,DIAL_EGY,train
train_003795,mt_msa_b46638c9,MSA,train
train_003797,mt_dial_egy_49d24a5b,DIAL_EGY,train
train_003798,mt_dial_lev_7be71304,DIAL_LEV,train
train_003804,mt_dial_egy_cabd492d,DIAL_EGY,train
train_003805,mt_dial_glf_6c9eddac,DIAL_GLF,train
train_003807,mt_dial_lev_f1f3d431,DIAL_LEV,train
train_003812,mt_dial_glf_ad31a52f,DIAL_GLF,train
train_003813,mt_dial_glf_5f679c09,DIAL_GLF,train
train_003816,mt_dial_glf_6172aea5,DIAL_GLF,train
train_003817,mt_dial_glf_da202a22,DIAL_GLF,train
train_003822,mt_dial_lev_1912440b,DIAL_LEV,train
train_003823,mt_dial_glf_e73d9974,DIAL_GLF,train
train_003824,mt_dial_egy_ce4c9041,DIAL_EGY,train
train_003825,mt_msa_1c336f69,MSA,train
train_003826,mt_dial_egy_2dfed52f,DIAL_EGY,train
train_003830,mt_msa_105d85a7,MSA,train
train_003833,mt_msa_379180b5,MSA,train
train_003834,mt_dial_egy_1905b6d0,DIAL_EGY,train
train_003835,mt_dial_lev_38821fe8,DIAL_LEV,train
train_003837,mt_msa_f295d36b,MSA,train
train_003838,mt_dial_glf_026122d7,DIAL_GLF,train
train_003839,mt_dial_lev_2c9049aa,DIAL_LEV,train
train_003840,mt_dial_egy_6c45a433,DIAL_EGY,train
train_003842,mt_dial_glf_675e2d44,DIAL_GLF,train
train_003843,mt_dial_egy_e0c5568c,DIAL_EGY,train
train_003844,mt_msa_9105e4f3,MSA,train
train_003846,mt_msa_42790af0,MSA,train
train_003850,mt_dial_egy_ae044cb2,DIAL_EGY,train
train_003859,mt_dial_lev_f5e73ea9,DIAL_LEV,train
train_003860,mt_dial_egy_bd64574d,DIAL_EGY,train
train_003863,mt_dial_egy_86443134,DIAL_EGY,train
train_003864,mt_dial_lev_7558c190,DIAL_LEV,train
train_003866,mt_dial_egy_01d90b1e,DIAL_EGY,train
train_003870,mt_dial_egy_1b0e8208,DIAL_EGY,train
train_003875,mt_dial_glf_5f900ce3,DIAL_GLF,train
train_003880,mt_dial_lev_cff10e7e,DIAL_LEV,train
train_003886,mt_msa_d73f151a,MSA,train
train_003889,mt_dial_glf_410eb3de,DIAL_GLF,train
train_003890,mt_dial_lev_4865f2cf,DIAL_LEV,train
train_003891,mt_dial_lev_3fd45e3f,DIAL_LEV,train
train_003892,mt_dial_glf_2ba1ac4b,DIAL_GLF,train
train_003893,mt_dial_egy_9c07ead0,DIAL_EGY,train
train_003894,mt_dial_egy_f48c38be,DIAL_EGY,train
train_003897,mt_dial_lev_89cc4cd7,DIAL_LEV,train
train_003899,mt_dial_lev_13cf2c54,DIAL_LEV,train
train_003905,mt_dial_egy_c8dee0ca,DIAL_EGY,train
train_003906,mt_dial_egy_f5b80802,DIAL_EGY,train
train_003912,mt_msa_d26163af,MSA,train
train_003915,mt_dial_glf_cfc2b081,DIAL_GLF,train
train_003916,mt_msa_eaed8769,MSA,train
train_003917,mt_dial_egy_bb4378ce,DIAL_EGY,train
train_003919,mt_dial_glf_d2f22264,DIAL_GLF,train
train_003920,mt_dial_glf_2fe03fbb,DIAL_GLF,train
train_003921,mt_dial_lev_e3973f3a,DIAL_LEV,train
train_003923,mt_dial_lev_d8b962c8,DIAL_LEV,train
train_003924,mt_msa_6645f7ed,MSA,train
train_003925,mt_dial_lev_3ff18737,DIAL_LEV,train
train_003927,mt_dial_egy_f2d372e8,DIAL_EGY,train
train_003928,mt_msa_7373c807,MSA,train
train_003936,mt_dial_lev_7ea5f249,DIAL_LEV,train
train_003938,mt_dial_glf_28a787ec,DIAL_GLF,train
train_003939,mt_msa_d0a17d36,MSA,train
train_003941,mt_dial_lev_a7fa2985,DIAL_LEV,train
train_003943,mt_dial_glf_93821f75,DIAL_GLF,train
train_003944,mt_dial_lev_10db9782,DIAL_LEV,train
train_003946,mt_dial_egy_2aec38e2,DIAL_EGY,train
train_003947,mt_dial_lev_0d5dc070,DIAL_LEV,train
train_003953,mt_dial_lev_5c2224d8,DIAL_LEV,train
train_003955,mt_msa_f6c8ae78,MSA,train
train_003957,mt_dial_egy_194beb3b,DIAL_EGY,train
train_003961,mt_msa_8c4859fa,MSA,train
train_003962,mt_dial_glf_a9310122,DIAL_GLF,train
train_003970,mt_dial_glf_5fd1f92a,DIAL_GLF,train
train_003975,mt_dial_egy_c0070c2c,DIAL_EGY,train
train_003976,mt_dial_glf_ab90f904,DIAL_GLF,train
train_003977,mt_dial_egy_bd52c8f9,DIAL_EGY,train
train_003978,mt_dial_lev_68118050,DIAL_LEV,train
train_003983,mt_dial_lev_1c61008a,DIAL_LEV,train
train_003993,mt_dial_egy_26686134,DIAL_EGY,train
train_003994,mt_msa_74b77184,MSA,train
train_003997,mt_dial_lev_002612ad,DIAL_LEV,train
train_004001,mt_dial_egy_1207fe34,DIAL_EGY,train
train_004003,mt_msa_a67079e3,MSA,train
train_004005,mt_dial_glf_bf825929,DIAL_GLF,train
train_004009,mt_dial_egy_62d19560,DIAL_EGY,train
train_004011,mt_msa_9730bc60,MSA,train
train_004014,mt_dial_glf_e17613f2,DIAL_GLF,train
train_004018,mt_dial_lev_a1c0ce99,DIAL_LEV,train
train_004020,mt_msa_aa7fd166,MSA,train
train_004021,mt_dial_lev_e58b1096,DIAL_LEV,train
train_004022,mt_dial_lev_ad96a58b,DIAL_LEV,train
train_004024,mt_dial_lev_c5ae3fa2,DIAL_LEV,train
train_004028,mt_msa_3df6d67b,MSA,train
train_004030,mt_dial_egy_273f9e06,DIAL_EGY,train
train_004032,mt_dial_lev_dda80ee7,DIAL_LEV,train
train_004033,mt_dial_glf_6275f1f1,DIAL_GLF,train
train_004036,mt_dial_glf_a72a18e5,DIAL_GLF,train
train_004037,mt_dial_glf_ad7004e2,DIAL_GLF,train
train_004042,mt_dial_lev_bb15e792,DIAL_LEV,train
train_004043,mt_dial_lev_3c412025,DIAL_LEV,train
train_004044,mt_dial_lev_5297f301,DIAL_LEV,train
train_004047,mt_dial_glf_c239a2f9,DIAL_GLF,train
train_004048,mt_dial_lev_f0c17551,DIAL_LEV,train
train_004050,mt_dial_lev_be0b1c54,DIAL_LEV,train
train_004051,mt_msa_30edc65f,MSA,train
train_004059,mt_dial_lev_bf948cf2,DIAL_LEV,train
train_004061,mt_msa_47d3b2cf,MSA,train
train_004062,mt_dial_lev_82bd8612,DIAL_LEV,train
train_004063,mt_dial_egy_6e29bf0a,DIAL_EGY,train
train_004066,mt_msa_1d354a71,MSA,train
train_004068,mt_msa_60dbfccc,MSA,train
train_004076,mt_msa_cec59a2e,MSA,train
train_004077,mt_dial_lev_f08b0e10,DIAL_LEV,train
train_004083,mt_msa_9369fd90,MSA,train
train_004085,mt_dial_lev_39975e16,DIAL_LEV,train
train_004086,mt_dial_egy_9a0b1fe3,DIAL_EGY,train
train_004088,mt_msa_6c29bedb,MSA,train
train_004093,mt_msa_c0814408,MSA,train
train_004095,mt_dial_lev_36e95794,DIAL_LEV,train
train_004098,mt_dial_egy_c1ba0940,DIAL_EGY,train
train_004099,mt_dial_lev_572ed544,DIAL_LEV,train
train_004102,mt_dial_egy_ae845d6d,DIAL_EGY,train
train_004103,mt_dial_egy_fa6b704b,DIAL_EGY,train
train_004106,mt_msa_84ba726b,MSA,train
train_004108,mt_dial_egy_df4aacc2,DIAL_EGY,train
train_004110,mt_msa_55677699,MSA,train
train_004112,mt_msa_842c5d42,MSA,train
train_004113,mt_dial_glf_7ad39971,DIAL_GLF,train
train_004116,mt_msa_2219187c,MSA,train
train_004117,mt_dial_lev_0e64410e,DIAL_LEV,train
train_004119,mt_dial_lev_54a3175b,DIAL_LEV,train
train_004120,mt_msa_39fcd8a7,MSA,train
train_004122,mt_dial_egy_b997e456,DIAL_EGY,train
train_004123,mt_dial_egy_c4891542,DIAL_EGY,train
train_004128,mt_dial_egy_267673c3,DIAL_EGY,train
train_004130,mt_dial_egy_359a03c2,DIAL_EGY,train
train_004131,mt_dial_egy_95071f90,DIAL_EGY,train
train_004135,mt_dial_egy_0ab481f2,DIAL_EGY,train
train_004140,mt_msa_606dc4a2,MSA,train
train_004142,mt_dial_egy_20b36eb6,DIAL_EGY,train
train_004143,mt_dial_lev_f738bebc,DIAL_LEV,train
train_004147,mt_dial_lev_2f052757,DIAL_LEV,train
train_004148,mt_msa_32680910,MSA,train
train_004150,mt_dial_lev_04df77ae,DIAL_LEV,train
train_004152,mt_dial_egy_af5f5036,DIAL_EGY,train
train_004153,mt_dial_lev_847abc38,DIAL_LEV,train
train_004160,mt_msa_307d67de,MSA,train
train_004161,mt_dial_glf_9144b17d,DIAL_GLF,train
train_004162,mt_msa_d643632a,MSA,train
train_004164,mt_dial_egy_3eb5e121,DIAL_EGY,train
train_004165,mt_dial_egy_670056a9,DIAL_EGY,train
train_004168,mt_dial_glf_2d673a42,DIAL_GLF,train
train_004169,mt_dial_glf_4c8c9c9f,DIAL_GLF,train
train_004172,mt_dial_glf_8d8d31c7,DIAL_GLF,train
train_004173,mt_msa_ff57a6d6,MSA,train
train_004174,mt_dial_egy_0f093abe,DIAL_EGY,train
train_004177,mt_dial_egy_9f80e22a,DIAL_EGY,train
train_004178,mt_dial_lev_88a9960d,DIAL_LEV,train
train_004183,mt_msa_6444c712,MSA,train
train_004185,mt_dial_lev_397198b5,DIAL_LEV,train
train_004186,mt_dial_egy_80b484e1,DIAL_EGY,train
train_004187,mt_dial_egy_74a173f6,DIAL_EGY,train
train_004196,mt_dial_glf_c6d579ad,DIAL_GLF,train
train_004198,mt_dial_egy_8d7ffe1f,DIAL_EGY,train
train_004199,mt_dial_egy_fe2618c0,DIAL_EGY,train
train_004201,mt_msa_ca09d0f9,MSA,train
train_004208,mt_dial_lev_86312503,DIAL_LEV,train
train_004211,mt_dial_egy_54efde27,DIAL_EGY,train
train_004213,mt_msa_9ba59dd3,MSA,train
train_004215,mt_dial_lev_0dfc2436,DIAL_LEV,train
train_004218,mt_dial_lev_ff0d1704,DIAL_LEV,train
train_004220,mt_dial_glf_45aefadf,DIAL_GLF,train
train_004222,mt_dial_lev_ce8781ef,DIAL_LEV,train
train_004223,mt_dial_egy_611668a0,DIAL_EGY,train
train_004224,mt_dial_egy_8eaca137,DIAL_EGY,train
train_004226,mt_dial_egy_6d637bd3,DIAL_EGY,train
train_004231,mt_dial_lev_c5b93918,DIAL_LEV,train
train_004233,mt_msa_6241699c,MSA,train
train_004238,mt_dial_lev_a618836e,DIAL_LEV,train
train_004241,mt_msa_6770bc29,MSA,train
train_004242,mt_msa_602c04cb,MSA,train
train_004251,mt_dial_lev_98107f8e,DIAL_LEV,train
train_004252,mt_dial_egy_1c332999,DIAL_EGY,train
train_004253,mt_dial_glf_30eb081e,DIAL_GLF,train
train_004259,mt_dial_egy_3f719b71,DIAL_EGY,train
train_004260,mt_msa_490125ca,MSA,train
train_004261,mt_dial_lev_e3bfd728,DIAL_LEV,train
train_004264,mt_dial_egy_a465644b,DIAL_EGY,train
train_004265,mt_msa_78c7a02d,MSA,train
train_004266,mt_dial_lev_375c45ec,DIAL_LEV,train
train_004267,mt_msa_cca800a6,MSA,train
train_004269,mt_dial_lev_72890cb8,DIAL_LEV,train
train_004271,mt_dial_egy_519d01cf,DIAL_EGY,train
train_004272,mt_dial_lev_7a1de17b,DIAL_LEV,train
train_004274,mt_dial_lev_3ee45215,DIAL_LEV,train
train_004275,mt_dial_glf_b8cf3111,DIAL_GLF,train
train_004279,mt_dial_lev_91f4e5b9,DIAL_LEV,train
train_004280,mt_dial_egy_9c61fb3f,DIAL_EGY,train
train_004282,mt_dial_lev_ba0a992c,DIAL_LEV,train
train_004284,mt_dial_lev_06c2e6ab,DIAL_LEV,train
train_004286,mt_dial_egy_9d66d273,DIAL_EGY,train
train_004288,mt_dial_glf_6dca340e,DIAL_GLF,train
train_004289,mt_dial_glf_e38c2416,DIAL_GLF,train
train_004290,mt_dial_egy_6a38a22a,DIAL_EGY,train
train_004291,mt_dial_glf_444f7473,DIAL_GLF,train
train_004292,mt_dial_egy_f695a1f3,DIAL_EGY,train
train_004293,mt_dial_egy_f01e0f93,DIAL_EGY,train
train_004294,mt_dial_glf_a06f1b28,DIAL_GLF,train
train_004297,mt_dial_egy_916ae179,DIAL_EGY,train
train_004298,mt_dial_egy_6b3fa554,DIAL_EGY,train
train_004299,mt_msa_b98ba2b3,MSA,train
train_004301,mt_msa_89b5eb66,MSA,train
train_004302,mt_dial_lev_0a95df86,DIAL_LEV,train
train_004304,mt_dial_egy_e8709e32,DIAL_EGY,train
train_004308,mt_dial_egy_7b316178,DIAL_EGY,train
train_004312,mt_dial_lev_39bd0d2b,DIAL_LEV,train
train_004317,mt_dial_egy_2f23f886,DIAL_EGY,train
train_004318,mt_dial_glf_bb85d131,DIAL_GLF,train
train_004319,mt_msa_99fca067,MSA,train
train_004320,mt_dial_egy_5005dfcb,DIAL_EGY,train
train_004322,mt_msa_f0f781bc,MSA,train
train_004325,mt_dial_egy_716791ae,DIAL_EGY,train
train_004326,mt_dial_egy_4c9900d4,DIAL_EGY,train
train_004327,mt_dial_egy_7c20b85f,DIAL_EGY,train
train_004329,mt_msa_551828da,MSA,train
train_004335,mt_msa_493cee93,MSA,train
train_004337,mt_msa_d31d08ab,MSA,train
train_004338,mt_msa_edc17333,MSA,train
train_004343,mt_dial_glf_2b024b2b,DIAL_GLF,train
train_004344,mt_msa_7b7640c0,MSA,train
train_004349,mt_msa_0cea2f4e,MSA,train
train_004353,mt_dial_glf_bb4b2cfc,DIAL_GLF,train
train_004356,mt_dial_glf_de83c862,DIAL_GLF,train
train_004358,mt_dial_egy_e712cb12,DIAL_EGY,train
train_004359,mt_dial_lev_173f18bc,DIAL_LEV,train
train_004364,mt_dial_lev_f18fa083,DIAL_LEV,train
train_004366,mt_dial_glf_5da1b117,DIAL_GLF,train
train_004367,mt_msa_bac7048a,MSA,train
train_004371,mt_msa_eddfc01c,MSA,train
train_004375,mt_dial_glf_fe216cf2,DIAL_GLF,train
train_004378,mt_dial_glf_8b876a60,DIAL_GLF,train
train_004379,mt_dial_glf_63faadc2,DIAL_GLF,train
train_004381,mt_dial_egy_b9f429ee,DIAL_EGY,train
train_004388,mt_dial_glf_166532ca,DIAL_GLF,train
train_004391,mt_dial_egy_0c9c0d47,DIAL_EGY,train
train_004396,mt_dial_lev_63335412,DIAL_LEV,train
train_004397,mt_dial_lev_c732e406,DIAL_LEV,train
train_004401,mt_dial_lev_ccf746c9,DIAL_LEV,train
train_004405,mt_dial_egy_69592000,DIAL_EGY,train
train_004407,mt_dial_egy_bceed86f,DIAL_EGY,train
train_004408,mt_dial_egy_0d2c49fb,DIAL_EGY,train
train_004409,mt_dial_lev_2b261536,DIAL_LEV,train
train_004411,mt_dial_lev_25e2c110,DIAL_LEV,train
train_004412,mt_dial_lev_bdc8aa85,DIAL_LEV,train
train_004413,mt_dial_lev_4a07403c,DIAL_LEV,train
train_004420,mt_dial_egy_e5995146,DIAL_EGY,train
train_004425,mt_dial_egy_f9c19dd8,DIAL_EGY,train
train_004426,mt_dial_lev_0ca41d43,DIAL_LEV,train
train_004430,mt_msa_7289dc6b,MSA,train
train_004432,mt_dial_glf_ea086ff0,DIAL_GLF,train
train_004436,mt_dial_egy_5d08d70b,DIAL_EGY,train
train_004437,mt_msa_80cf039c,MSA,train
train_004441,mt_dial_egy_d072bdb6,DIAL_EGY,train
train_004442,mt_dial_lev_6c84b0d6,DIAL_LEV,train
train_004446,mt_dial_glf_75d77569,DIAL_GLF,train
train_004447,mt_dial_glf_65dbc0ec,DIAL_GLF,train
train_004448,mt_dial_egy_b8da0432,DIAL_EGY,train
train_004451,mt_msa_2b693c27,MSA,train
train_004452,mt_dial_lev_b63a0661,DIAL_LEV,train
train_004454,mt_dial_egy_282768b6,DIAL_EGY,train
train_004456,mt_dial_glf_523074f7,DIAL_GLF,train
train_004457,mt_msa_776acbe2,MSA,train
train_004459,mt_dial_lev_735a83e3,DIAL_LEV,train
train_004461,mt_dial_egy_f3a587c1,DIAL_EGY,train
train_004462,mt_msa_32a30946,MSA,train
train_004464,mt_dial_lev_b77316f7,DIAL_LEV,train
train_004468,mt_dial_glf_e47ba201,DIAL_GLF,train
train_004469,mt_dial_lev_4fb5874f,DIAL_LEV,train
train_004471,mt_dial_glf_74734816,DIAL_GLF,train
train_004473,mt_msa_ab9bf16b,MSA,train
train_004474,mt_dial_lev_2baae37c,DIAL_LEV,train
train_004476,mt_dial_glf_871d1409,DIAL_GLF,train
train_004479,mt_dial_glf_c8fb9562,DIAL_GLF,train
train_004480,mt_dial_lev_3f5a1fb9,DIAL_LEV,train
train_004481,mt_dial_glf_3b518f83,DIAL_GLF,train
train_004483,mt_msa_98fec3a8,MSA,train
train_004485,mt_dial_glf_61731859,DIAL_GLF,train
train_004490,mt_msa_1a80f1dc,MSA,train
train_004491,mt_dial_glf_5dde9f69,DIAL_GLF,train
train_004497,mt_dial_egy_4dcd0fb0,DIAL_EGY,train
train_004499,mt_dial_lev_aa3ef6a0,DIAL_LEV,train
train_004500,mt_dial_egy_f24c5e11,DIAL_EGY,train
train_004502,mt_dial_egy_c50f3cf0,DIAL_EGY,train
train_004503,mt_msa_d4e2e768,MSA,train
train_004504,mt_dial_lev_171a3172,DIAL_LEV,train
train_004505,mt_msa_bb6277ec,MSA,train
train_004506,mt_dial_lev_29240c9e,DIAL_LEV,train
train_004509,mt_dial_lev_bf41e456,DIAL_LEV,train
train_004510,mt_msa_171054b9,MSA,train
train_004512,mt_msa_8ef66bd6,MSA,train
train_004520,mt_dial_egy_58811d20,DIAL_EGY,train
train_004525,mt_dial_lev_e78779b3,DIAL_LEV,train
train_004528,mt_dial_egy_20cd3ed8,DIAL_EGY,train
train_004532,mt_dial_glf_839cd6d8,DIAL_GLF,train
train_004535,mt_dial_lev_a587cab1,DIAL_LEV,train
train_004538,mt_dial_egy_7848bf55,DIAL_EGY,train
train_004539,mt_dial_lev_2ca0200b,DIAL_LEV,train
train_004541,mt_dial_egy_4f429bee,DIAL_EGY,train
train_004542,mt_dial_glf_62859e66,DIAL_GLF,train
train_004543,mt_dial_glf_ec250753,DIAL_GLF,train
train_004544,mt_msa_56bce3d1,MSA,train
train_004546,mt_dial_egy_8cb98509,DIAL_EGY,train
train_004547,mt_dial_glf_6ab7d005,DIAL_GLF,train
train_004550,mt_dial_lev_7670f923,DIAL_LEV,train
train_004551,mt_dial_lev_11feb05a,DIAL_LEV,train
train_004552,mt_dial_egy_9c1e2969,DIAL_EGY,train
train_004553,mt_dial_lev_87102791,DIAL_LEV,train
train_004554,mt_dial_lev_e777217b,DIAL_LEV,train
train_004555,mt_dial_glf_0b10609b,DIAL_GLF,train
train_004557,mt_dial_egy_418f96fb,DIAL_EGY,train
train_004559,mt_dial_glf_e8750da5,DIAL_GLF,train
train_004563,mt_dial_lev_35e2c048,DIAL_LEV,train
train_004564,mt_dial_lev_b8c8d91e,DIAL_LEV,train
train_004565,mt_msa_1df813fb,MSA,train
train_004566,mt_dial_egy_d7a66f54,DIAL_EGY,train
train_004569,mt_msa_7a8102aa,MSA,train
train_004571,mt_dial_lev_79dfef47,DIAL_LEV,train
train_004572,mt_dial_egy_8704e6cf,DIAL_EGY,train
train_004573,mt_dial_glf_ac41fa31,DIAL_GLF,train
train_004576,mt_dial_lev_39745559,DIAL_LEV,train
train_004579,mt_dial_lev_605a1af6,DIAL_LEV,train
train_004580,mt_dial_lev_6f06beb9,DIAL_LEV,train
train_004581,mt_dial_egy_fff52886,DIAL_EGY,train
train_004583,mt_msa_b6e7a7b2,MSA,train
train_004584,mt_dial_lev_f511756e,DIAL_LEV,train
train_004585,mt_msa_0bbd9d74,MSA,train
train_004596,mt_msa_fcc155f0,MSA,train
train_004597,mt_dial_lev_899e90e4,DIAL_LEV,train
train_004598,mt_msa_7f9060e5,MSA,train
train_004599,mt_dial_lev_031dcbb9,DIAL_LEV,train
train_004600,mt_msa_ea076e94,MSA,train
train_004603,mt_dial_glf_94cd620f,DIAL_GLF,train
train_004604,mt_msa_11b4ddc5,MSA,train
train_004605,mt_dial_lev_2c7b54c1,DIAL_LEV,train
train_004606,mt_msa_c2693367,MSA,train
train_004609,mt_dial_egy_6f932318,DIAL_EGY,train
train_004610,mt_dial_glf_e5b1693c,DIAL_GLF,train
train_004615,mt_dial_glf_970103f6,DIAL_GLF,train
train_004617,mt_dial_lev_c99ede09,DIAL_LEV,train
train_004622,mt_msa_7b9a1eaf,MSA,train
train_004628,mt_dial_lev_c562f2ad,DIAL_LEV,train
train_004635,mt_dial_egy_eaaeb92d,DIAL_EGY,train
train_004640,mt_msa_b0749cdc,MSA,train
train_004641,mt_dial_egy_7a20db1b,DIAL_EGY,train
train_004643,mt_dial_lev_9dca29ed,DIAL_LEV,train
train_004645,mt_dial_egy_e45ba639,DIAL_EGY,train
train_004649,mt_dial_lev_789031d0,DIAL_LEV,train
train_004652,mt_dial_lev_3712ecc6,DIAL_LEV,train
train_004653,mt_dial_egy_039e5ae5,DIAL_EGY,train
train_004654,mt_dial_glf_b6d366cf,DIAL_GLF,train
train_004655,mt_dial_egy_44142587,DIAL_EGY,train
train_004656,mt_dial_lev_8a1a1a52,DIAL_LEV,train
train_004658,mt_dial_egy_c95ccd98,DIAL_EGY,train
train_004662,mt_dial_glf_ab863e8d,DIAL_GLF,train
train_004663,mt_dial_lev_de763873,DIAL_LEV,train
train_004664,mt_dial_egy_9463110b,DIAL_EGY,train
train_004665,mt_msa_e365d328,MSA,train
train_004668,mt_dial_egy_702acfe0,DIAL_EGY,train
train_004670,mt_dial_egy_8cf2a047,DIAL_EGY,train
train_004672,mt_dial_lev_ba533a73,DIAL_LEV,train
train_004674,mt_dial_egy_ef57155d,DIAL_EGY,train
train_004677,mt_dial_lev_5c3e65a9,DIAL_LEV,train
train_004679,mt_dial_glf_07d96a88,DIAL_GLF,train
train_004681,mt_dial_glf_fa7f9187,DIAL_GLF,train
train_004682,mt_dial_egy_cc6a6d4e,DIAL_EGY,train
train_004684,mt_dial_egy_589f13b1,DIAL_EGY,train
train_004685,mt_dial_lev_8f24ccc3,DIAL_LEV,train
train_004689,mt_msa_d34736db,MSA,train
train_004693,mt_msa_ae1e4990,MSA,train
