id,Usage,original_text,masked_text,mask_spans_json
test_000412,Public,مصر خربانة يعم خربانة بسم الله عليكم يا شباب مصر الحمد لله اني خرجت من مصر قبل ما كنت انحرف والله لو كنت فى مصر كنت هكون من المنحرفين ولك نعم من ربنا الحمد لله مليون الف مرة رغم ان قلبي يتقطع لاني بعيد عن اهلي ولكن الحمد لله بسم الله الرحمن الرحيم وعسي ان تكرهوا,مصر خربانة يعم خربانة بسم الله عليكم يا شباب [LOC_1] الحمد لله اني خرجت من [LOC_1] قبل ما كنت انحرف والله لو كنت فى [LOC_1] كنت هكون من المنحرفين ولك نعم من ربنا الحمد لله مليون الف مرة رغم ان قلبي يتقطع لاني بعيد عن اهلي ولكن الحمد لله بسم الله الرحمن الرحيم وعسي ان تكرهوا,"[{""start"": 45, ""end"": 48, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 71, ""end"": 74, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 108, ""end"": 111, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]"
test_000413,Public,باتوفيق يااحلا فريق عقابل الهلال والشباب يكونو,باتوفيق يااحلا فريق عقابل [ORG_1] و[ORG_2] يكونو,"[{""start"": 26, ""end"": 32, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الهلال"", ""mask_type"": ""ORG""}, {""start"": 34, ""end"": 40, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الشباب"", ""mask_type"": ""ORG""}]"
test_000419,Public,كما ترى يا سيدي البيان موجه لمن يهمه الامر من المستفيدين من خصومات رحلات الشركات السعوديه مثل سما وغيرها الى مصر والتى كانت تهبط فى مطارات مثل الاسكنديه واسيوط واعتقد شرم الشيخ وبصراحه فان خصومات هذه الشركات لاقت رواجا من المصريين العاملين بالسعوديه فهناك الكثير ممن يضطر الى السفر والعمل هناك ويقوم باستقدام اسرته حفاظا على الاسره وان ينشا الاولاد فى حضنه,كما ترى يا سيدي البيان موجه لمن يهمه الامر من المستفيدين من خصومات رحلات الشركات [LOC_1] مثل [ORG_1] وغيرها الى [LOC_2] والتى كانت تهبط فى مطارات مثل [LOC_3] و[LOC_4] واعتقد [LOC_5] وبصراحه فان خصومات هذه الشركات لاقت رواجا من المصريين العاملين ب[LOC_1] فهناك الكثير ممن يضطر الى السفر والعمل هناك ويقوم باستقدام اسرته حفاظا على الاسره وان ينشا الاولاد فى حضنه,"[{""start"": 81, ""end"": 89, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""السعوديه"", ""mask_type"": ""LOC""}, {""start"": 94, ""end"": 97, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""سما"", ""mask_type"": ""ORG""}, {""start"": 109, ""end"": 112, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 143, ""end"": 152, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""الاسكنديه"", ""mask_type"": ""LOC""}, {""start"": 154, ""end"": 159, ""placeholder"": ""[LOC_4]"", ""surface_form"": ""اسيوط"", ""mask_type"": ""LOC""}, {""start"": 167, ""end"": 176, ""placeholder"": ""[LOC_5]"", ""surface_form"": ""شرم الشيخ"", ""mask_type"": ""LOC""}, {""start"": 241, ""end"": 249, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""السعوديه"", ""mask_type"": ""LOC""}]"
test_000421,Public,مباراه . وحده . والحين . زعلان ؟ ؟ . هلالي .,مباراه . [NUM_1] . والحين . زعلان ؟ ؟ . هلالي .,"[{""start"": 9, ""end"": 13, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""وحده"", ""mask_type"": ""NUM""}]"
test_000422,Public,افضل رئيس للسودان البشير غير كذا مافيه,افضل رئيس ل[LOC_1] [PERSON_1] غير كذا مافيه,"[{""start"": 11, ""end"": 17, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""لسودان"", ""mask_type"": ""LOC""}, {""start"": 18, ""end"": 24, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""البشير"", ""mask_type"": ""PERSON""}]"
test_000424,Public,بحكم ان المؤسسات الكبرى تقع تحت مظله التعليم العالي وهي اللتي تدفع باالأف الخريجين الى حيث الظلام . . فكان لابد ان تكون الارقام بهذي الصوره المخجله الكوارثيه . ولك ان تتصور حجم معاناه هؤلاء ومستوى معيشتهم وزد على ذلك انحراف اغلبهم . . اذن غاب التنسيق وكثرت الواسطات وتبوأ القوي والشيخ مناصب,بحكم ان المؤسسات الكبرى تقع تحت مظله [ORG_1] وهي اللتي تدفع باالأف الخريجين الى حيث الظلام . . فكان لابد ان تكون الارقام بهذي الصوره المخجله الكوارثيه . ولك ان تتصور حجم معاناه هؤلاء ومستوى معيشتهم وزد على ذلك انحراف اغلبهم . . اذن غاب التنسيق وكثرت الواسطات وتبوأ القوي والشيخ مناصب,"[{""start"": 37, ""end"": 51, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""التعليم العالي"", ""mask_type"": ""ORG""}]"
test_000425,Public,انا اخر مره دخلت حلاق عام 2003 الافضل والانظف ان كل شخص يشتري مكينه ويحلق لنفسه . . ممكن تجيب العيد اول مره بس مع الممارسة راح تتعلم وتصير,انا اخر مره دخلت حلاق عام [DATE_1] الافضل والانظف ان كل شخص يشتري مكينه ويحلق لنفسه . . ممكن تجيب العيد اول مره بس مع الممارسة راح تتعلم وتصير,"[{""start"": 26, ""end"": 30, ""placeholder"": ""[DATE_1]"", ""surface_form"": ""2003"", ""mask_type"": ""DATE""}]"
test_000427,Public,يا عيني عليك يا فوزي شفنا امبارح عدد الاخطاء اللي وقع فيها الحكم الاسباني وخصوصا لالمانيا هناك ركلتين جزاء صحيحتين 100 % حكي جمال الشريف بس رح تتاهل المانيا لانها المانيا بتتعلم من اخطائها ورح توصل لابعد الحدود,يا عيني عليك يا [PERSON_1] شفنا امبارح عدد الاخطاء اللي وقع فيها الحكم [LOC_1] وخصوصا ل[LOC_2] هناك ركلتين جزاء صحيحتين [NUM_1] % حكي [PERSON_2] بس رح تتاهل [LOC_2] لانها [LOC_2] بتتعلم من اخطائها ورح توصل لابعد الحدود,"[{""start"": 16, ""end"": 20, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فوزي"", ""mask_type"": ""PERSON""}, {""start"": 65, ""end"": 73, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاسباني"", ""mask_type"": ""LOC""}, {""start"": 82, ""end"": 89, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""المانيا"", ""mask_type"": ""LOC""}, {""start"": 115, ""end"": 118, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""100"", ""mask_type"": ""NUM""}, {""start"": 125, ""end"": 136, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""جمال الشريف"", ""mask_type"": ""PERSON""}, {""start"": 149, ""end"": 156, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""المانيا"", ""mask_type"": ""LOC""}, {""start"": 163, ""end"": 170, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""المانيا"", ""mask_type"": ""LOC""}]"
test_000429,Public,اذا فريق حمد خسر في الخماسي الله يسترنا في ( فريق 11 ) شدوا الهمه يا فريق حمد المشوار باوله والا,اذا فريق [PERSON_1] خسر في الخماسي الله يسترنا في ( فريق [NUM_1] ) شدوا الهمه يا فريق [PERSON_1] المشوار باوله والا,"[{""start"": 9, ""end"": 12, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حمد"", ""mask_type"": ""PERSON""}, {""start"": 50, ""end"": 52, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""11"", ""mask_type"": ""NUM""}, {""start"": 74, ""end"": 77, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حمد"", ""mask_type"": ""PERSON""}]"
test_000430,Public,ومشكور ياخالد على الافكار الآراء والطرح الجميل,ومشكور يا[PERSON_1] على الافكار الآراء والطرح الجميل,"[{""start"": 9, ""end"": 13, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""خالد"", ""mask_type"": ""PERSON""}]"
test_000437,Public,هى دى مصر يا عبلة وهكذا يريدها الحزب,هى دى [LOC_1] يا [PERSON_1] وهكذا يريدها الحزب,"[{""start"": 6, ""end"": 9, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 13, ""end"": 17, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عبلة"", ""mask_type"": ""PERSON""}]"
test_000438,Public,الصراحة قمة كروية بمعنى الكلمة قوة هجوم التحمت مع قوة دفاع عن المنطقة . . . تركيز اللاعبين في المبارة كان شي مو طبيعي . . . والدليل ما فيه اي خطأ ارتكب من برشلونة ولا من,الصراحة قمة كروية بمعنى الكلمة قوة هجوم التحمت مع قوة دفاع عن المنطقة . . . تركيز اللاعبين في المبارة كان شي مو طبيعي . . . والدليل ما فيه اي خطأ ارتكب من [ORG_1] ولا من,"[{""start"": 155, ""end"": 162, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""برشلونة"", ""mask_type"": ""ORG""}]"
test_000440,Public,إرفق على عمرك ترى الحريم من طينة وحدة سواء سعودية ولاأجنبية . . وعلى قول المثل { كل عويد فيه دخان,إرفق على عمرك ترى الحريم من طينة وحدة سواء [LOC_1]ة ولاأجنبية . . وعلى قول المثل { كل عويد فيه دخان,"[{""start"": 43, ""end"": 48, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""سعودي"", ""mask_type"": ""LOC""}]"
test_000441,Public,ليش ماتتكلمون عن المخترعين السعوديين افضل لرفع معنويتهم وتحفيز لهم للابداع والمزيد من الاختراعات,ليش ماتتكلمون عن المخترعين [LOC_1] افضل لرفع معنويتهم وتحفيز لهم للابداع والمزيد من الاختراعات,"[{""start"": 27, ""end"": 36, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""السعوديين"", ""mask_type"": ""LOC""}]"
test_000442,Public,"من كل قلبى أهنئ الدكتور عصام العريان و رفاقه . أولاً أقول للكل , أنا لست مع الأخوان أو ضدهم . فهم شركاء فى الوطن مثلهم مثل بقية الناس مسيحيون أو مسلمون أو حتى يهود . . . يجب أن يفهم الجميع بأن الدولة بمؤسساتها و قانونها هى الحامية لكل الناس و ليس الرئيس أو الشخص ؟ ؟ ؟ مبارك أو ولده لن يتمكنوا من حماية أحد لآن بقائهم يعتمد على النزاعات بين الطوائف ( مسيحى و مسلم ) و ليس الدستور أو القانون ؟ ؟ ؟ الدولة المدنية هى الحل . يا ناس إفهموا الدولة المدنية تحتوى كل عناصر الأمة لا فرق بين مسيحى و مسلم ؟ ؟ ؟ فالدولة المدنية تساوى فى الحقوق و الواجبات . أما ما يدور الأن هو نصرة طرف على طرف أخر و هذا هو سر بقاء الحاكم و مشروعية وجوده يستمدها من إثارة النعرات الطائفية . يا ناس يجب أن تفهموا أن هذه النعرات مسلمين و مسيحيين كما يغزيها النظام تنتقل جيلاً بعد جيل بقوة ثم يأتى يوم ينفلت العقد فلا نجد رابطاً بين أهل الوطن ؟ ؟ لذلك لا بد من رباط قوى يربط الجميع و هو الدولة المدنية التى ينادى بها البرادعى ؟ ؟ ؟ يجب أن نعمل العقل لا العاطفة التى لا تقبل الآخر ؟ ؟ ؟ أنا أريد أن أصل بالفكرة بأن إلتزام الأخوان بمبادئ الدولة المدنية فى مساواة الجميع فى الحقوق و الواجبات هو أمر محمود لها بغض النظر عن كونها تتخذ الدين منهجاً و أسلوباً فى التعامل ؟ ؟ ؟ فنحن نرحب بان ياخد المسيحيين منهج المسيح الذى يؤمن به الجميع منهجاً للتعامل ؟ ؟ فكل الأديان تحض على الفضيلة و لا تنفر الناس من بعضها البعض ؟ ؟ ؟ أم إنكم مبسوطين و تحبون شرب الشاى بالياسمين الذى نعيشه الآن . أفهموا من فضلكم ؟ ؟ أفهموا يا بنى وطنى الأعزاء كلنا نحب مصر و لكن يجب أن نفهم أولاً . و السلام لكل مصرى مسيحى و مسلم فالوطن للجميع و اعبد ماشئت فهذه علاقة بينك و بين من تعبد لا دخل للآخر بها ؟ ؟ ؟ أرجو أن لا نتحول من عبادة الله إلى عبادة آل مبارك . . . من فضلكم إنشروا هذا التعليق لمصلحة مصر لآنكم أمناء على الكلمة . على فكره الشاى بالياسمين مصطلح يعنى الفساد . . . فلنفعل شئ من أجل مصر من اجل أجيالنا القادمة . أرجو من الأخان الإنضمام إلى مسعى البرادعى لتغيير هذا الواقع المؤلم . إننى غعتقد بأن الأخوان الآن فى حالة تسمح لهم بوضع اليد فوق اليد لتمتد لنبى وطناً لا ظالم فية ولا مظلوم . . . و الله","من كل قلبى أهنئ الدكتور [PERSON_1] [PERSON_2] و رفاقه . أولاً أقول للكل , أنا لست مع [ORG_1] أو ضدهم . فهم شركاء فى الوطن مثلهم مثل بقية الناس مسيحيون أو مسلمون أو حتى يهود . . . يجب أن يفهم الجميع بأن الدولة بمؤسساتها و قانونها هى الحامية لكل الناس و ليس الرئيس أو الشخص ؟ ؟ ؟ [PERSON_3] أو ولده لن يتمكنوا من حماية أحد لآن بقائهم يعتمد على النزاعات بين الطوائف ( مسيحى و مسلم ) و ليس الدستور أو القانون ؟ ؟ ؟ الدولة المدنية هى الحل . يا ناس إفهموا الدولة المدنية تحتوى كل عناصر الأمة لا فرق بين مسيحى و مسلم ؟ ؟ ؟ فالدولة المدنية تساوى فى الحقوق و الواجبات . أما ما يدور الأن هو نصرة طرف على طرف أخر و هذا هو سر بقاء الحاكم و مشروعية وجوده يستمدها من إثارة النعرات الطائفية . يا ناس يجب أن تفهموا أن هذه النعرات مسلمين و مسيحيين كما يغزيها النظام تنتقل جيلاً بعد جيل بقوة ثم يأتى يوم ينفلت العقد فلا نجد رابطاً بين أهل الوطن ؟ ؟ لذلك لا بد من رباط قوى يربط الجميع و هو الدولة المدنية التى ينادى بها [PERSON_4] ؟ ؟ ؟ يجب أن نعمل العقل لا العاطفة التى لا تقبل الآخر ؟ ؟ ؟ أنا أريد أن أصل بالفكرة بأن إلتزام [ORG_1] بمبادئ الدولة المدنية فى مساواة الجميع فى الحقوق و الواجبات هو أمر محمود لها بغض النظر عن كونها تتخذ الدين منهجاً و أسلوباً فى التعامل ؟ ؟ ؟ فنحن نرحب بان ياخد المسيحيين منهج المسيح الذى يؤمن به الجميع منهجاً للتعامل ؟ ؟ فكل الأديان تحض على الفضيلة و لا تنفر الناس من بعضها البعض ؟ ؟ ؟ أم إنكم مبسوطين و تحبون شرب الشاى بالياسمين الذى نعيشه الآن . أفهموا من فضلكم ؟ ؟ أفهموا يا بنى وطنى الأعزاء كلنا نحب [LOC_1] و لكن يجب أن نفهم أولاً . و السلام لكل مصرى مسيحى و مسلم فالوطن للجميع و اعبد ماشئت فهذه علاقة بينك و بين من تعبد لا دخل للآخر بها ؟ ؟ ؟ أرجو أن لا نتحول من عبادة الله إلى عبادة آل [PERSON_3] . . . من فضلكم إنشروا هذا التعليق لمصلحة [LOC_1] لآنكم أمناء على الكلمة . على فكره الشاى بالياسمين مصطلح يعنى الفساد . . . فلنفعل شئ من أجل [LOC_1] من اجل أجيالنا القادمة . أرجو من الأخان الإنضمام إلى مسعى [PERSON_4] لتغيير هذا الواقع المؤلم . إننى غعتقد بأن [ORG_1] الآن فى حالة تسمح لهم بوضع اليد فوق اليد لتمتد لنبى وطناً لا ظالم فية ولا مظلوم . . . و الله","[{""start"": 24, ""end"": 28, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عصام"", ""mask_type"": ""PERSON""}, {""start"": 29, ""end"": 36, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""العريان"", ""mask_type"": ""PERSON""}, {""start"": 76, ""end"": 83, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الأخوان"", ""mask_type"": ""ORG""}, {""start"": 269, ""end"": 274, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""مبارك"", ""mask_type"": ""PERSON""}, {""start"": 887, ""end"": 895, ""placeholder"": ""[PERSON_4]"", ""surface_form"": ""البرادعى"", ""mask_type"": ""PERSON""}, {""start"": 991, ""end"": 998, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الأخوان"", ""mask_type"": ""ORG""}, {""start"": 1403, ""end"": 1406, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 1588, ""end"": 1593, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""مبارك"", ""mask_type"": ""PERSON""}, {""start"": 1635, ""end"": 1638, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 1730, ""end"": 1733, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 1792, ""end"": 1800, ""placeholder"": ""[PERSON_4]"", ""surface_form"": ""البرادعى"", ""mask_type"": ""PERSON""}, {""start"": 1843, ""end"": 1850, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الأخوان"", ""mask_type"": ""ORG""}]"
