id,original_text,masked_text,mask_spans_json
test_000213,هو امريكا مش مفروض تركز مع ايران و النووى . ؟ ؟ شغاله نفسها بمصر اوى الايام دى ليه ؟ مش لاقية انتهاكات حقوق انسان و لا قمع فى غزة او ايران او سوريا ؟ يعنى بتغض البصر عن افعال نتنياهو فى القدس و غزة و اسرائيل مش بتجفر انفاق من ناحيتها ؟ و اللا اسرائيل تفجر انفاق من ناحيتها حلال لكن مصر من ناحيتها حرام ؟ مش كفاية موضوع العراق ؟ ! شوية مصر ليه بتقمع المعارضة ؟ رغم ان امريكا بتقبض على اى شخص فى امريكا مربى ذقنه بحجة انه مشتبه فيه و يهدد الامن ! و خربت العراق بحاله رغم ان مافيهوش نووى ! و شاغلة نفسها بموضوع الاقياط و عمالة تقول حقوق الانسان ! و شاغلة نفسها بمن سيتولى حكم مصر ! هو مش امريكا برضو بتساند البرادعى,هو [LOC_1] مش مفروض تركز مع [LOC_2] و النووى . ؟ ؟ شغاله نفسها ب[LOC_3] اوى الايام دى ليه ؟ مش لاقية انتهاكات حقوق انسان و لا قمع فى [LOC_4] او [LOC_2] او [LOC_5] ؟ يعنى بتغض البصر عن افعال [PERSON_1] فى [LOC_6] و [LOC_4] و [LOC_7] مش بتجفر انفاق من ناحيتها ؟ و اللا [LOC_7] تفجر انفاق من ناحيتها حلال لكن [LOC_3] من ناحيتها حرام ؟ مش كفاية موضوع [LOC_8] ؟ ! شوية [LOC_3] ليه بتقمع المعارضة ؟ رغم ان [LOC_1] بتقبض على اى شخص فى [LOC_1] مربى ذقنه بحجة انه مشتبه فيه و يهدد الامن ! و خربت [LOC_8] بحاله رغم ان مافيهوش نووى ! و شاغلة نفسها بموضوع الاقياط و عمالة تقول حقوق الانسان ! و شاغلة نفسها بمن سيتولى حكم [LOC_3] ! هو مش [LOC_1] برضو بتساند [PERSON_2],"[{""start"": 3, ""end"": 9, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""امريكا"", ""mask_type"": ""LOC""}, {""start"": 27, ""end"": 32, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""ايران"", ""mask_type"": ""LOC""}, {""start"": 61, ""end"": 64, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 126, ""end"": 129, ""placeholder"": ""[LOC_4]"", ""surface_form"": ""غزة"", ""mask_type"": ""LOC""}, {""start"": 133, ""end"": 138, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""ايران"", ""mask_type"": ""LOC""}, {""start"": 142, ""end"": 147, ""placeholder"": ""[LOC_5]"", ""surface_form"": ""سوريا"", ""mask_type"": ""LOC""}, {""start"": 175, ""end"": 182, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""نتنياهو"", ""mask_type"": ""PERSON""}, {""start"": 186, ""end"": 191, ""placeholder"": ""[LOC_6]"", ""surface_form"": ""القدس"", ""mask_type"": ""LOC""}, {""start"": 194, ""end"": 197, ""placeholder"": ""[LOC_4]"", ""surface_form"": ""غزة"", ""mask_type"": ""LOC""}, {""start"": 200, ""end"": 207, ""placeholder"": ""[LOC_7]"", ""surface_form"": ""اسرائيل"", ""mask_type"": ""LOC""}, {""start"": 243, ""end"": 250, ""placeholder"": ""[LOC_7]"", ""surface_form"": ""اسرائيل"", ""mask_type"": ""LOC""}, {""start"": 282, ""end"": 285, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 319, ""end"": 325, ""placeholder"": ""[LOC_8]"", ""surface_form"": ""العراق"", ""mask_type"": ""LOC""}, {""start"": 335, ""end"": 338, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 367, ""end"": 373, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""امريكا"", ""mask_type"": ""LOC""}, {""start"": 394, ""end"": 400, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""امريكا"", ""mask_type"": ""LOC""}, {""start"": 452, ""end"": 458, ""placeholder"": ""[LOC_8]"", ""surface_form"": ""العراق"", ""mask_type"": ""LOC""}, {""start"": 573, ""end"": 576, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 585, ""end"": 591, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""امريكا"", ""mask_type"": ""LOC""}, {""start"": 604, ""end"": 612, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""البرادعى"", ""mask_type"": ""PERSON""}]"
test_000214,ما ضربه كوع بقوه 5 درجات,ما ضربه كوع بقوه [NUM_1] درجات,"[{""start"": 17, ""end"": 18, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""5"", ""mask_type"": ""NUM""}]"
test_000215,بأحبك جدا يامحمود ياسعد لانك انسان محترم جدا ولكن زعلان منك جدا فى هذة الحلقة فقط لانة لم يكن هناك داعى لان يتم الصلح فى جلسة على الهواء مباشرة وكان ممكن بعد عمل الصلح فى كواليس البرنامج ونجاحة ان يخرج كلاهما على الهواء ويقول كل منهما عبارة احنا اخوة وكنا فاهمين بعض غلط والحمدللة تم وضوح الرؤية وزال الخلاف ولكن تم جرك بسلامة نية الى موضوع كان المفروض يدفعوا علية فلوس للدعاية الاعلامية ال حصلت واخذت وقت طويل فى عرض الموضوع بلا داعى فى مواضيع لاتهمنا كمشاهدين وال يهمنا كاشخاص بتحب الخير لكل الناس وان الصلح خير ان يتم الصلح وليس معرفة تفاصيل المشكلة بينهما والمحصلة كانت صفر عذرا اخى الاستاذ محمود اول مرة ازعل منك واتمنى تكون اخر,بأحبك جدا يا[PERSON_1] [PERSON_2] لانك انسان محترم جدا ولكن زعلان منك جدا فى هذة الحلقة فقط لانة لم يكن هناك داعى لان يتم الصلح فى جلسة على الهواء مباشرة وكان ممكن بعد عمل الصلح فى كواليس البرنامج ونجاحة ان يخرج كلاهما على الهواء ويقول كل منهما عبارة احنا اخوة وكنا فاهمين بعض غلط والحمدللة تم وضوح الرؤية وزال الخلاف ولكن تم جرك بسلامة نية الى موضوع كان المفروض يدفعوا علية فلوس للدعاية الاعلامية ال حصلت واخذت وقت طويل فى عرض الموضوع بلا داعى فى مواضيع لاتهمنا كمشاهدين وال يهمنا كاشخاص بتحب الخير لكل الناس وان الصلح خير ان يتم الصلح وليس معرفة تفاصيل المشكلة بينهما والمحصلة كانت صفر عذرا اخى الاستاذ [PERSON_1] اول مرة ازعل منك واتمنى تكون اخر,"[{""start"": 12, ""end"": 17, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""محمود"", ""mask_type"": ""PERSON""}, {""start"": 18, ""end"": 23, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""ياسعد"", ""mask_type"": ""PERSON""}, {""start"": 595, ""end"": 600, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""محمود"", ""mask_type"": ""PERSON""}]"
test_000216,اسرائيل هي ضحية اوربا وكبش فداها وقربانها لجرائمها التي لابد ان يتم الانتقام منها ممن ظلمتهم وان اسرائيل لن تدوم طويلا فاجلها قريب جدا وستكون اثر بعد,[LOC_1] هي ضحية [LOC_2] وكبش فداها وقربانها لجرائمها التي لابد ان يتم الانتقام منها ممن ظلمتهم وان [LOC_1] لن تدوم طويلا فاجلها قريب جدا وستكون اثر بعد,"[{""start"": 0, ""end"": 7, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""اسرائيل"", ""mask_type"": ""LOC""}, {""start"": 16, ""end"": 21, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""اوربا"", ""mask_type"": ""LOC""}, {""start"": 97, ""end"": 104, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""اسرائيل"", ""mask_type"": ""LOC""}]"
test_000218,ده لو إتعين هيبقى أسوأ من إبراهيم,ده لو إتعين هيبقى أسوأ من [PERSON_1],"[{""start"": 26, ""end"": 33, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""إبراهيم"", ""mask_type"": ""PERSON""}]"
test_000222,وان شاءالله يخسر الاتي لانه اذا خسر راح يصاب اللاعبين بتدني الروح المعنوية وهذا لصالح الشباب في مباراته المقبلة,وان شاءالله يخسر [ORG_1] لانه اذا خسر راح يصاب اللاعبين بتدني الروح المعنوية وهذا لصالح [ORG_2] في مباراته المقبلة,"[{""start"": 17, ""end"": 22, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الاتي"", ""mask_type"": ""ORG""}, {""start"": 86, ""end"": 92, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الشباب"", ""mask_type"": ""ORG""}]"
test_000223,عقبال كل من نهب الشعب المصري وافتري عليه واولهم الظالم الكبير ثم يوسف بطرس,عقبال كل من نهب الشعب المصري وافتري عليه واولهم الظالم الكبير ثم [PERSON_1],"[{""start"": 65, ""end"": 74, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""يوسف بطرس"", ""mask_type"": ""PERSON""}]"
test_000226,كل شيء في صالح المواطن مرفوض ياشورتنا ليه ما تشوفون مجلس الشعب الكويتي وش سصون عليه,كل شيء في صالح المواطن مرفوض ياشورتنا ليه ما تشوفون مجلس الشعب [LOC_1] وش سصون عليه,"[{""start"": 63, ""end"": 70, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الكويتي"", ""mask_type"": ""LOC""}]"
test_000230,اولا التدخل مايكنش فى وسائل الاعلام دى فضايح ، وثانيا محمود سعد كان متهاون مع مرتضى كتير ، وثالثا المفروض بمجرد ظهور المصحف حد يقوله حرام الحلفان على المصحف واخيرا ، احنا غلطانين عشان بنشارك,اولا التدخل مايكنش فى وسائل الاعلام دى فضايح ، وثانيا [PERSON_1] كان متهاون مع [PERSON_2] كتير ، وثالثا المفروض بمجرد ظهور المصحف حد يقوله حرام الحلفان على المصحف واخيرا ، احنا غلطانين عشان بنشارك,"[{""start"": 54, ""end"": 63, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""محمود سعد"", ""mask_type"": ""PERSON""}, {""start"": 78, ""end"": 83, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""مرتضى"", ""mask_type"": ""PERSON""}]"
test_000233,زمان يعني قبل عشر سنوات واكثر كانت دقيقة الخلوي بنصف دينار وكان الكل يرن رنة ويفصل والمسيجات هي سيد الموقف وشكله هالحكي راح يرجع مرة تانية . الله,زمان يعني قبل [DATE_1] واكثر كانت دقيقة الخلوي بنصف [NUM_1] وكان الكل يرن رنة ويفصل والمسيجات هي سيد الموقف وشكله هالحكي راح يرجع مرة تانية . الله,"[{""start"": 14, ""end"": 23, ""placeholder"": ""[DATE_1]"", ""surface_form"": ""عشر سنوات"", ""mask_type"": ""DATE""}, {""start"": 53, ""end"": 58, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""دينار"", ""mask_type"": ""NUM""}]"
test_000240,مفكر حالو بفلم وهو البطل يعني بيوم واحد بيقتل 6 لا اله الا الله انا مش عارفة ليش جارته ما حكت لزوجها انه في حد بيدايقها وعمل فيها هيك وهي بتعرفه يعني ليش ما حكت للشرطه المصيبه هون بالنسوان اللي ما الهم تم يحكي عشان هيك الزلام صارت بتعمل هيك كلوا منك يا,مفكر حالو بفلم وهو البطل يعني بيوم واحد بيقتل [NUM_1] لا اله الا الله انا مش عارفة ليش جارته ما حكت لزوجها انه في حد بيدايقها وعمل فيها هيك وهي بتعرفه يعني ليش ما حكت للشرطه المصيبه هون بالنسوان اللي ما الهم تم يحكي عشان هيك الزلام صارت بتعمل هيك كلوا منك يا,"[{""start"": 46, ""end"": 47, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""6"", ""mask_type"": ""NUM""}]"
test_000242,ولا نريد اهل االشوو الاعلامى التابعين لاسيادهم من الخارج ( وتحياالمؤسسة العسكرية,ولا نريد اهل االشوو الاعلامى التابعين لاسيادهم من الخارج ( وتحيا[ORG_1],"[{""start"": 64, ""end"": 80, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""المؤسسة العسكرية"", ""mask_type"": ""ORG""}]"
test_000245,مين المراقبين . ما كل الناس بتراقب الاسعار يوم بيوم . الان سعر برنت 78 دولار ، قبل كمن يوم وصل السعر 75 دولار . بعدين معاكم,مين المراقبين . ما كل الناس بتراقب الاسعار يوم بيوم . الان سعر برنت [NUM_1] دولار ، قبل كمن يوم وصل السعر [NUM_2] دولار . بعدين معاكم,"[{""start"": 68, ""end"": 70, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""78"", ""mask_type"": ""NUM""}, {""start"": 101, ""end"": 103, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""75"", ""mask_type"": ""NUM""}]"
test_000249,لو كان محمود عثمان بيتشرى كان ممدوح عباس اشترى مليون منه وكان الزمالك خد كل البطولات لانه اكثر نادىى فى مصر يقدر يشترى,لو كان [PERSON_1] بيتشرى كان [PERSON_2] اشترى [NUM_1] منه وكان [ORG_1] خد كل البطولات لانه اكثر نادىى فى [LOC_1] يقدر يشترى,"[{""start"": 7, ""end"": 18, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""محمود عثمان"", ""mask_type"": ""PERSON""}, {""start"": 30, ""end"": 40, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""ممدوح عباس"", ""mask_type"": ""PERSON""}, {""start"": 47, ""end"": 52, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""مليون"", ""mask_type"": ""NUM""}, {""start"": 62, ""end"": 69, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الزمالك"", ""mask_type"": ""ORG""}, {""start"": 104, ""end"": 107, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]"
